match_id,match_date,round_num,map_name,hero_bans,team,player,Damage Dealt,Damage Mitigated/Eliminations,Environmental Kills/10m,Damage as percent of total output,Time Played,Result,Solo Kills/Deaths Ratio,Healing Done/Eliminations,Environmental Kills,Damage Mitigated/Deaths,Damage Mitigated as percent of total output,Healing Done as percent of total output,Objective Time,Damage Dealt/(Eliminations + Assists),Damage Mitigated/(Eliminations + Assists),Damage Dealt/Eliminations,Damage Dealt/10m,Final Blows/(Eliminations + Assists),Multi Kills/10m,K/D Ratio,Solo Kills/Damage Dealt Ratio,Solo Kills/10m,Damage Mitigated,Final Blows/Eliminations,Deaths/10m,Solo Kills/(Eliminations + Assists) Ratio,Eliminations/10m,Solo Kills/Eliminations Ratio,Healing Done/Deaths,Objective Time/10m,Solo Kills,Assists/10m,Assists,Healing Done,Multi Kills,Deaths,Healing Done/(Eliminations + Assists),Final Blows,(Eliminations + Assists)/Deaths,Damage Mitigated/10m,Eliminations,Solo Kills/Final Blows Ratio,Final Blows/10m,Healing Done/10m,Role,map_type,region,phase,stage
EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,2,Esperanca,Sigma,Al qadsiah,LBBD7,6596,0,0,100,290,1,0,0,0,0,0,0,17,507.38,0,507.38,13646.9,0.85,0,13,0,0,0,0.85,2.07,0,26.9,0,0,35.17,0,0,0,0,0,1,0,11,13,0,13,0,22.76,0,Damage,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,2,Esperanca,Sigma,Al qadsiah,Ziyad,3079,715.69,0,25,290,1,0,0,0,4652,75,0,30,181.12,547.29,236.85,6370.34,0.35,0,6.5,0,0,9304,0.46,4.14,0,26.9,0,0,62.07,0,8.28,4,0,0,2,0,6,8.5,19249.66,13,0,12.41,0,Tank,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,2,Esperanca,Sigma,Al qadsiah,Landon,3140,0,0,33,290,1,0,906.57,0,0,0,67,9,165.26,0,448.57,6496.55,0,0,7,0,0,0,0,2.07,0,14.48,0,6346,18.62,0,24.83,12,6346,0,1,334,0,19,0,7,0,0,13129.66,Support,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,2,Esperanca,Sigma,Al qadsiah,Haku,2753,184.8,0,33,290,1,1,380.5,0,1848,22,45,25,137.65,92.4,275.3,5695.86,0.05,0,10,0,2.07,1848,0.1,2.07,0.05,20.69,0.1,3805,51.72,1,20.69,10,3805,0,1,190.25,1,20,3823.45,10,1,2.07,7872.41,Support,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,3,Suravasa,Torbjorn,Sakura,Zorrow,5432,0,0,100,463,0,0.14,0,0,0,0,0,11,339.5,0,417.85,7039.31,0.38,0,1.86,0,1.3,0,0.46,9.07,0.06,16.85,0.08,0,14.25,1,3.89,3,0,0,7,0,6,2.29,0,13,0.17,7.78,0,Damage,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,3,Suravasa,Torbjorn,Sakura,China,4249,0,0,100,463,0,0.29,0,0,0,0,0,27,386.27,0,386.27,5506.26,0.55,0,1.57,0,2.59,0,0.55,9.07,0.18,14.25,0.18,0,34.99,2,0,0,0,0,7,0,6,1.57,0,11,0.33,7.78,0,Damage,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,3,Suravasa,Torbjorn,Sakura,Hitori,7415,1272.78,0,39,463,0,0,0,0,1909.17,61,0,59,674.09,1041.36,823.89,9609.07,0.36,0,1.5,0,0,11455,0.44,7.78,0,11.66,0,0,76.46,0,2.59,2,0,0,6,0,4,1.83,14844.49,9,0,5.18,0,Tank,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,3,Suravasa,Torbjorn,Sakura,Prota,3853,0,0,41,463,0,0,1092,0,0,0,59,16,226.65,0,770.6,4993.09,0,0,0.71,0,0,0,0,9.07,0,6.48,0,780,20.73,0,15.55,12,5460,0,7,321.18,0,2.43,0,5,0,0,7075.59,Support,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,3,Suravasa,Torbjorn,Sakura,Strebor,2741,421.5,0,38,463,0,0,1779.5,0,140.5,12,50,19,391.57,120.43,1370.5,3552.05,0.14,0,0.33,0,0,843,0.5,7.78,0,2.59,0,593.17,24.62,0,6.48,5,3559,0,6,508.43,1,1.17,1092.44,2,0,1.3,4612.1,Support,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,3,Suravasa,Hazard,Al qadsiah,Checkmate,5156,42.15,0,86,463,1,0,0,0,281,14,0,25,257.8,42.15,257.8,6681.64,0.45,0,6.67,0,0,843,0.45,3.89,0,25.92,0,0,32.4,0,0,0,0,0,3,0,9,6.67,1092.44,20,0,11.66,0,Damage,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,3,Suravasa,Hazard,Al qadsiah,LBBD7,7464,0,0,100,463,1,0,0,0,0,0,0,10,392.84,0,414.67,9672.57,0.63,0,4.5,0,0,0,0.67,5.18,0,23.33,0,0,12.96,0,1.3,1,0,0,4,0,12,4.75,0,18,0,15.55,0,Damage,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,3,Suravasa,Hazard,Al qadsiah,Ziyad,5801,513.62,0,32,463,1,0,0,0,12327,68,0,67,141.49,300.66,241.71,7517.49,0.12,0,24,0,0,12327,0.21,1.3,0,31.1,0,0,86.83,0,22.03,17,0,0,1,0,5,41,15974.51,24,0,6.48,0,Tank,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,3,Suravasa,Hazard,Al qadsiah,Landon,2785,0,0,25,463,1,0.2,1198.43,0,0,0,75,16,111.4,0,397.86,3609.07,0.04,0,1.4,0,1.3,0,0.14,6.48,0.04,9.07,0.14,1677.8,20.73,1,23.33,18,8389,0,5,335.56,1,5,0,7,1,1.3,10871.27,Support,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,3,Suravasa,Hazard,Al qadsiah,Haku,3517,91.73,0,43,463,1,0,330.73,0,252.25,12,45,27,167.48,48.05,319.73,4557.67,0.29,0,2.75,0,0,1009,0.55,5.18,0,14.25,0,909.5,34.99,0,12.96,10,3638,0,4,173.24,6,5.25,1307.56,11,0,7.78,4714.47,Support,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,1,Samoa,Doomfist,Virtuspro,Shockwave,11761,0,0,100,907,1,0.2,0,0,0,0,0,74,379.39,0,420.04,7780.15,0.39,0,2.8,0,1.32,0,0.43,6.62,0.06,18.52,0.07,0,48.95,2,1.98,3,0,0,10,0,12,3.1,0,28,0.17,7.94,0,Damage,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,1,Samoa,Doomfist,Virtuspro,Jaewoo,9386,72.06,0,80,907,1,0,0,0,256.22,20,0,103,284.42,69.88,293.31,6209.04,0.48,0,3.56,0,0,2306,0.5,5.95,0,21.17,0,0,68.14,0,0.66,1,0,0,9,0,16,3.67,1525.47,32,0,10.58,0,Damage,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,1,Samoa,Doomfist,Virtuspro,Vestola,12686,318.32,0,54,907,1,0,0,0,1546.14,46,0,212,269.91,230.28,373.12,8392.06,0.13,0,4.86,0,0,10823,0.18,4.63,0,22.49,0,0,140.24,0,8.6,13,0,0,7,0,6,6.71,7159.65,34,0,3.97,0,Tank,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,1,Samoa,Doomfist,Virtuspro,Galaa,7444,0,0,35,907,1,0,657.57,0,0,0,65,92,140.45,0,354.48,4924.37,0.15,0,3,0,0,0,0.38,4.63,0,13.89,0,1972.71,60.86,0,21.17,32,13809,0,7,260.55,8,7.57,0,21,0,5.29,9134.95,Support,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,1,Samoa,Doomfist,Virtuspro,Fixa,7793,71.62,0,42,907,1,0.2,303.24,0,415.4,11,47,79,149.87,39.94,268.72,5155.24,0.17,0,5.8,0,0.66,2077,0.31,3.31,0.02,19.18,0.03,1758.8,52.26,1,15.21,23,8794,0,5,169.12,9,10.4,1373.98,29,0.11,5.95,5817.42,Support,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,1,Samoa,Juno,GenG,Topdragon,9710,129.59,0,82,907,0,0.14,0,0,157.36,18,0,65,571.18,129.59,571.18,6423.37,0.41,0,1.21,0,1.32,2203,0.41,9.26,0.12,11.25,0.12,0,43,2,0,0,0,0,14,0,7,1.21,1457.33,17,0.29,4.63,0,Damage,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,1,Samoa,Juno,GenG,Sauna,8779,0,0,100,907,0,0,0,0,0,0,0,140,365.79,0,365.79,5807.5,0.33,0,2.18,0,0,0,0.33,7.28,0,15.88,0,0,92.61,0,0,0,0,0,11,0,8,2.18,0,24,0,5.29,0,Damage,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,1,Samoa,Juno,GenG,Mag,12868,348.85,0,58,907,0,0,0,0,1177.38,42,0,150,428.93,313.97,476.59,8512.46,0.4,0,3.38,0,0,9419,0.44,5.29,0,17.86,0,0,99.23,0,1.98,3,0,0,8,0,12,3.75,6230.87,27,0,7.94,0,Tank,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,1,Samoa,Juno,GenG,Khenail,7260,21.53,0,39,907,0,0,655.76,0,61,2,59,65,242,12.2,427.06,4802.65,0.17,0,2.83,0,0,366,0.29,3.97,0,11.25,0,1858,43,0,8.6,13,11148,0,6,371.6,5,5,242.12,17,0,3.31,7374.64,Support,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,1,Samoa,Juno,GenG,Crispy,6540,131.5,0.66,41,907,0,0,455.12,1,175.33,13,46,78,210.97,67.87,408.75,4326.35,0.16,0,1.33,0,0,2104,0.31,7.94,0,10.58,0,606.83,51.6,0,9.92,15,7282,0,12,234.9,5,2.58,1391.84,16,0,3.31,4817.2,Support,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,2,Dorado,Winston,Virtuspro,Shockwave,12311,0,0,100,733,1,0,0,0,0,0,0,51,341.97,0,424.52,10077.22,0.25,0.82,5.8,0,0,0,0.31,4.09,0,23.74,0,0,41.75,0,5.73,7,0,1,5,0,9,7.2,0,29,0,7.37,0,Damage,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,2,Dorado,Winston,Virtuspro,Jaewoo,8052,32.78,0,88,733,1,0,0,0,262.25,12,0,79,251.62,32.78,251.62,6591,0.41,0,8,0,0,1049,0.41,3.27,0,26.19,0,0,64.67,0,0,0,0,0,4,0,13,8,858.66,32,0,10.64,0,Damage,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,2,Dorado,Winston,Virtuspro,Vestola,10129,325.74,0,50,733,1,0.33,0,0,3366,50,0,142,273.76,272.92,326.74,8291.13,0.3,0,10.33,0,0.82,10098,0.35,2.46,0.03,25.38,0.03,0,116.23,1,4.91,6,0,0,3,0,11,12.33,8265.76,31,0.09,9,0,Tank,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,2,Dorado,Winston,Virtuspro,Galaa,4130,0,0,26,733,1,0,719.62,0,0,0,74,100,137.67,0,258.12,3380.63,0.23,0.82,3.2,0,0,0,0.44,4.09,0,13.1,0,2302.8,81.86,0,11.46,14,11514,1,5,383.8,7,6,0,16,0,5.73,9424.83,Support,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,2,Dorado,Winston,Virtuspro,Fixa,4791,139.36,0,37,733,1,0,233.5,0,766.5,24,40,161,106.47,68.13,217.77,3921.69,0.11,0.82,5.5,0,0,3066,0.23,3.27,0,18.01,0,1284.25,131.79,0,18.83,23,5137,1,4,114.16,5,11.25,2509.69,22,0,4.09,4204.91,Support,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,2,Dorado,Cassidy,GenG,Topdragon,8183,166.33,0,85,733,0,0.08,0,0,124.75,15,0,32,909.22,166.33,909.22,6698.23,0.78,0,0.75,0,0.82,1497,0.78,9.82,0.11,7.37,0.11,0,26.19,1,0,0,0,0,12,0,7,0.75,1225.38,9,0.14,5.73,0,Damage,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,2,Dorado,Cassidy,GenG,Sauna,5433,7.5,0,98,733,0,0.12,0,0,11.25,2,0,154,452.75,7.5,452.75,4447.2,0.42,0,1.5,0,0.82,90,0.42,6.55,0.08,9.82,0.08,0,126.06,1,0,0,0,0,8,0,5,1.5,73.67,12,0.2,4.09,0,Damage,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,2,Dorado,Cassidy,GenG,Mag,8616,590.5,0,55,733,0,0,0,0,885.75,45,0,151,574.4,472.4,718,7052.66,0.27,0,1.5,0,0,7086,0.33,6.55,0,9.82,0,0,123.6,0,2.46,3,0,0,8,0,4,1.88,5800.27,12,0,3.27,0,Tank,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,2,Dorado,Cassidy,GenG,Khenail,5069,113.22,0,30,733,0,0,1174.89,0,113.22,6,63,67,362.07,72.79,563.22,4149.25,0.36,0,1,0,0,1019,0.56,7.37,0,7.37,0,1174.89,54.84,0,4.09,5,10574,0,9,755.29,5,1.56,834.11,9,0,4.09,8655.39,Support,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,2,Dorado,Cassidy,GenG,Crispy,3769,861.33,0,29,733,0,0,2285,0,323,20,52,84,289.92,198.77,1256.33,3085.13,0,0,0.38,0,0,2584,0,6.55,0,2.46,0,856.88,68.76,0,8.19,10,6855,0,8,527.31,0,1.62,2115.14,3,0,0,5611.19,Support,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,3,Suravasa,Wrecking Ball,Virtuspro,Shockwave,10554,0,0,100,861,0,0.38,0,0,0,0,0,62,422.16,0,439.75,7354.7,0.44,0,3,0,2.09,0,0.46,5.57,0.12,16.72,0.12,0,43.21,3,0.7,1,0,0,8,0,11,3.12,0,24,0.27,7.67,0,Damage,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,3,Suravasa,Wrecking Ball,Virtuspro,Jaewoo,9338,54.19,0,86,861,0,0.12,0,0,182.88,14,0,43,345.85,54.19,345.85,6507.32,0.26,0.7,3.38,0,0.7,1463,0.26,5.57,0.04,18.82,0.04,0,29.97,1,0,0,0,1,8,0,7,3.38,1019.51,27,0.14,4.88,0,Damage,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,3,Suravasa,Wrecking Ball,Virtuspro,Vestola,14360,300.1,0,62,861,0,0.22,0,0,967,38,0,59,388.11,235.22,495.17,10006.97,0.35,0.7,3.22,0,1.39,8703,0.45,6.27,0.05,20.21,0.07,0,41.11,2,5.57,8,0,1,9,0,13,4.11,6064.81,29,0.15,9.06,0,Tank,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,3,Suravasa,Wrecking Ball,Virtuspro,Galaa,4607,0,0,28,861,0,0,864.36,0,0,0,72,49,139.61,0,329.07,3210.45,0.12,0,1,0,0,0,0.29,9.76,0,9.76,0,864.36,34.15,0,13.24,19,12101,0,14,366.7,4,2.36,0,14,0,2.79,8432.75,Support,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,3,Suravasa,Wrecking Ball,Virtuspro,Fixa,4690,129.72,0,36,861,0,0,331.94,0,233.5,18,46,38,146.56,72.97,260.56,3268.29,0.19,0,1.8,0,0,2335,0.33,6.97,0,12.54,0,597.5,26.48,0,9.76,14,5975,0,10,186.72,6,3.2,1627.18,18,0,4.18,4163.76,Support,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,3,Suravasa,Ashe,GenG,Topdragon,8847,79.5,0,82,861,1,0,0,0,173.45,18,0,48,368.62,79.5,368.62,6165.16,0.33,0,2.18,0,0,1908,0.33,7.67,0,16.72,0,0,33.45,0,0,0,0,0,11,0,8,2.18,1329.62,24,0,5.57,0,Damage,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,3,Suravasa,Ashe,GenG,Sauna,8943,0,0,100,861,1,0,0,0,0,0,0,67,248.42,0,248.42,6232.06,0.39,0,6,0,0,0,0.39,4.18,0,25.09,0,0,46.69,0,0,0,0,0,6,0,14,6,0,36,0,9.76,0,Damage,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,3,Suravasa,Ashe,GenG,Mag,12670,207.05,0,62,861,1,0.43,0,0,1094.43,38,0,86,301.67,182.4,342.43,8829.27,0.4,0,5.29,0,2.09,7661,0.46,4.88,0.07,25.78,0.08,0,59.93,3,3.48,5,0,0,7,0,17,6,5338.68,37,0.18,11.85,0,Tank,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,3,Suravasa,Ashe,GenG,Khenail,5568,19.5,0,28,861,1,0,682.65,0,43.33,2,70,22,123.73,8.67,278.4,3880.14,0.07,0,2.22,0,0,390,0.15,6.27,0,13.94,0,1517,15.33,0,17.42,25,13653,0,9,303.4,3,5,271.78,20,0,2.09,9514.29,Support,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,3,Suravasa,Ashe,GenG,Crispy,6511,91.57,0,41,861,1,0,313.09,0,263.25,13,46,46,141.54,45.78,283.09,4537.28,0.13,0,2.88,0,0,2106,0.26,5.57,0,16.03,0,900.12,32.06,0,16.03,23,7201,0,8,156.54,6,5.75,1467.6,23,0,4.18,5018.12,Support,Flash,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,4,Esperanca,Mauga,Virtuspro,Shockwave,3403,11.43,0,98,243,1,0,0,0,80,2,0,11,425.38,10,486.14,8402.47,0.5,0,7,0,0,80,0.57,0,0,17.28,0,0,27.16,0,2.47,1,0,0,0,0,4,8,197.53,7,0,9.88,0,Damage,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,4,Esperanca,Mauga,Virtuspro,Jaewoo,3168,38.45,0,88,243,1,1,0,0,423,12,0,17,288,38.45,288,7822.22,0.55,0,11,0,2.47,423,0.55,0,0.09,27.16,0.09,0,41.98,1,0,0,0,0,0,0,6,11,1044.44,11,0.17,14.81,0,Damage,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,4,Esperanca,Mauga,Virtuspro,Vestola,3099,219.33,0,61,243,1,1,0,0,1974,39,0,40,258.25,164.5,344.33,7651.85,0.17,0,9,0,2.47,1974,0.22,0,0.08,22.22,0.11,0,98.77,1,7.41,3,0,0,0,0,2,12,4874.07,9,0.5,4.94,0,Tank,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,4,Esperanca,Mauga,Virtuspro,Galaa,1192,0,0,14,243,1,0,907.38,0,0,0,86,5,91.69,0,149,2943.21,0.38,0,8,0,0,0,0.62,0,0,19.75,0,7259,12.35,0,12.35,5,7259,0,0,558.38,5,13,0,8,0,12.35,17923.46,Support,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,4,Esperanca,Mauga,Virtuspro,Fixa,1682,75.6,0,34,243,1,0,247.9,0,756,15,50,13,80.1,36,168.2,4153.09,0.05,0,10,0,0,756,0.1,0,0,24.69,0,2479,32.1,0,27.16,11,2479,0,0,118.05,1,21,1866.67,10,0,2.47,6120.99,Support,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,4,Esperanca,Sojourn,GenG,Topdragon,2806,1072,0,72,243,0,0,0,0,268,28,0,37,2806,1072,2806,6928.4,0,0,0,0,0,1072,0,9.88,0,0,0,0,91.36,0,0,0,0,0,4,0,0,0,2646.91,0,0,0,0,Damage,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,4,Esperanca,Sojourn,GenG,Sauna,2266,0,0,100,243,0,0,0,0,0,0,0,17,2266,0,2266,5595.06,0,0,0,0,0,0,0,7.41,0,0,0,0,41.98,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Damage,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,4,Esperanca,Sojourn,GenG,Mag,3069,1776,0,63,243,0,0,0,0,355.2,37,0,34,3069,1776,3069,7577.78,0,0,0,0,0,1776,0,12.35,0,0,0,0,83.95,0,0,0,0,0,5,0,0,0,4385.19,0,0,0,0,Tank,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,4,Esperanca,Sojourn,GenG,Khenail,2512,655,0,43,243,0,0,2734,0,218.33,11,46,0,2512,655,2512,6202.47,0,0,0,0,0,655,0,7.41,0,0,0,911.33,0,0,0,0,2734,0,3,2734,0,0,1617.28,0,0,0,6750.62,Support,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,4,Esperanca,Sojourn,GenG,Crispy,1786,557,0,47,243,0,0,1481,0,185.67,15,39,8,1786,557,1786,4409.88,0,0,0,0,0,557,0,7.41,0,0,0,493.67,19.75,0,0,0,1481,0,3,1481,0,0,1375.31,0,0,0,3656.79,Support,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,1,Samoa,Mauga,Al qadsiah,Checkmate,7102,200.22,0,80,509,0,0,0,0,225.25,20,0,47,789.11,200.22,789.11,8371.71,0.44,0,1.12,0,0,1802,0.44,9.43,0,10.61,0,0,55.4,0,0,0,0,0,8,0,4,1.12,2124.17,9,0,4.72,0,Damage,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,1,Samoa,Mauga,Al qadsiah,LBBD7,7573,0,0,100,509,0,0,0,0,0,0,0,31,757.3,0,841.44,8926.92,0.5,0,1.12,0,0,0,0.56,9.43,0,10.61,0,0,36.54,0,1.18,1,0,0,8,0,5,1.25,0,9,0,5.89,0,Damage,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,1,Samoa,Mauga,Al qadsiah,Tred,6171,657.56,0,51,509,0,0,0,0,657.56,49,0,71,561,538,685.67,7274.26,0.18,0,1,0,0,5918,0.22,10.61,0,10.61,0,0,83.69,0,2.36,2,0,0,9,0,2,1.22,6976.03,9,0,2.36,0,Tank,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,1,Samoa,Mauga,Al qadsiah,Haku,3299,243.2,0,31,509,0,0,1222.4,0,152,11,58,39,329.9,121.6,659.8,3888.8,0.2,0,0.62,0,0,1216,0.4,9.43,0,5.89,0,764,45.97,0,5.89,5,6112,0,8,611.2,2,1.25,1433.4,5,0,2.36,7204.72,Support,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,1,Samoa,Mauga,Al qadsiah,Landon,3052,0,0,22,509,0,0,1855,0,0,0,78,64,169.56,0,508.67,3597.64,0,0,0.86,0,0,0,0,8.25,0,7.07,0,1590,75.44,0,14.15,12,11130,0,7,618.33,0,2.57,0,6,0,0,13119.84,Support,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,1,Samoa,Juno,Team Peps,Eisgnom,8830,164.84,0,63,509,1,0,0,0,2637.5,37,0,105,238.65,142.57,275.94,10408.64,0.43,0,16,0,0,5275,0.5,2.36,0,37.72,0,0,123.77,0,5.89,5,0,0,2,0,16,18.5,6218.07,32,0,18.86,0,Tank,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,1,Samoa,Juno,Team Peps,Xzodyal,11477,0,0,100,509,1,1,0,0,0,0,0,32,286.92,0,347.79,13528.88,0.28,0,33,0,1.18,0,0.33,1.18,0.02,38.9,0.03,0,37.72,1,8.25,7,0,0,1,0,11,40,0,33,0.09,12.97,0,Damage,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,1,Samoa,Juno,Team Peps,Ken,5115,41.24,0,86,509,1,0,0,0,216.5,14,0,63,243.57,41.24,243.57,6029.47,0.33,0,5.25,0,0,866,0.33,4.72,0,24.75,0,0,74.26,0,0,0,0,0,4,0,7,5.25,1020.83,21,0,8.25,0,Damage,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,1,Samoa,Juno,Team Peps,Xeriongdh,4276,0,0,30,509,1,0,611.5,0,0,0,70,37,95.02,0,267.25,5040.47,0.07,0,5.33,0,0,0,0.19,3.54,0,18.86,0,3261.33,43.61,0,34.18,29,9784,0,3,217.42,3,15,0,16,0,3.54,11533.2,Support,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,1,Samoa,Juno,Team Peps,Fdgod,5453,90.12,0,43,509,1,0,368.38,0,480.67,11,46,58,151.47,40.06,340.81,6427.9,0.08,0,5.33,0,0,1442,0.19,3.54,0,18.86,0,1964.67,68.37,0,23.58,20,5894,0,3,163.72,3,12,1699.8,16,0,3.54,6947.74,Support,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,2,Esperanca,Ana,Al qadsiah,Checkmate,6950,138.82,0,82,599,0,0,0,0,152.7,18,0,66,631.82,138.82,631.82,6961.6,0.45,0,1.1,0,0,1527,0.45,10.02,0,11.02,0,0,66.11,0,0,0,0,0,10,0,5,1.1,1529.55,11,0,5.01,0,Damage,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,2,Esperanca,Ana,Al qadsiah,LBBD7,7015,0,0,100,599,0,0,0,0,0,0,0,46,701.5,0,779.44,7026.71,0.3,0,0.9,0,0,0,0.33,10.02,0,9.02,0,0,46.08,0,1,1,0,0,10,0,3,1,0,9,0,3.01,0,Damage,Push,EMEA,Round Robin,S1
