region,stage,phase,match_id,match_date,round_num,map_name,map_type,team,Damage Dealt,Damage Mitigated/Eliminations,Environmental Kills/10m,Damage as percent of total output,Time Played,Solo Kills/Deaths Ratio,Healing Done/Eliminations,Environmental Kills,Damage Mitigated/Deaths,Damage Mitigated as percent of total output,Healing Done as percent of total output,Objective Time,Damage Dealt/(Eliminations + Assists),Damage Mitigated/(Eliminations + Assists),Damage Dealt/Eliminations,Damage Dealt/10m,Final Blows/(Eliminations + Assists),Multi Kills/10m,K/D Ratio,Solo Kills/Damage Dealt Ratio,Solo Kills/10m,Damage Mitigated,Final Blows/Eliminations,Deaths/10m,Solo Kills/(Eliminations + Assists) Ratio,Eliminations/10m,Solo Kills/Eliminations Ratio,Healing Done/Deaths,Objective Time/10m,Solo Kills,Assists/10m,Assists,Healing Done,Multi Kills,Deaths,Healing Done/(Eliminations + Assists),Final Blows,(Eliminations + Assists)/Deaths,Damage Mitigated/10m,Eliminations,Solo Kills/Final Blows Ratio,Final Blows/10m,Healing Done/10m,Role,hero_bans,Result
EMEA,S1,Playoffs,EMEA_S1_PO_UBSF_M1,2025-03-01T18:51:09,3,Esperanca,Push,GenG,44600,848.65,0.0,274,3740.0,0.26,1750.87,0.0,2051.3,78,148,930.0,1263.8899999999999,418.69000000000005,1819.68,35775.409999999996,1.23,0.8,13.46,0,1.6,17151,1.48,36.1,0.05,91.45,0.07,3183.61,746.0,2.0,60.16,75,27755,1.0,45,645.39,40.0,22.19,13757.49,114,0.19,32.08,22263.37,DamageDamageTankSupportSupport,Kiriko,1
EMEA,S1,Playoffs,EMEA_S1_PO_UBSF_M1,2025-03-01T18:51:09,3,Esperanca,Push,Virtuspro,49143,534.37,0.0,293,3740.0,0.0,976.94,0.0,1907.9600000000003,73,134,553.0,1202.51,302.27,1675.43,39419.520000000004,1.18,5.6000000000000005,17.7,0,0.0,16110,1.56,32.09,0.0,112.30000000000001,0.0,3204.1,443.58000000000004,0.0,72.19,90,23621,7.0,40,441.55,45.0,29.21,12922.460000000001,140,0.0,36.09,18947.33,DamageDamageTankSupportSupport,Pharah,0
EMEA,S1,Playoffs,EMEA_S1_PO_UBSF_M1,2025-03-01T18:51:09,4,Dorado,Escort,GenG,54383,1490.71,0.0,271,4355.0,0.0,2945.12,0.0,2150.8,85,144,1105.0,2087.5,780.27,3026.1800000000003,37462.45,0.99,0.0,7.83,0,0.0,24308,1.31,39.28,0.0,60.620000000000005,0.0,3553.3500000000004,761.1899999999999,0.0,37.89,55,40206,0.0,57,1210.83,25.0,12.68,16744.89,88,0.0,17.229999999999997,27696.43,DamageDamageTankSupportSupport,Ana,0
EMEA,S1,Playoffs,EMEA_S1_PO_UBSF_M1,2025-03-01T18:51:09,4,Dorado,Escort,Virtuspro,69815,497.91999999999996,0.0,303,4355.0,0.37,1101.35,0.0,3481.2400000000002,61,136,1161.0,1403.53,262.23,1917.3799999999999,48093.0,1.17,8.969999999999999,37.04,0,1.38,18677,1.57,17.21,0.02,122.63,0.06,8998.029999999999,799.77,2.0,79.22,115,36255,13.0,25,520.06,56.0,62.9,12865.9,178,0.22,38.57,24974.75,DamageDamageTankSupportSupport,Winston,1
EMEA,S1,Playoffs,EMEA_S1_PO_UBSF_M2,2025-03-01T19:55:11,1,Samoa,Control,Al qadsiah,43653,669.34,0.0,293,2855.0,0.7,1471.9,0.0,2578.5,66,141,185.0,1294.23,365.35,1898.71,45870.049999999996,1.25,2.1,31.2,0,2.1,13392,1.59,25.2,0.06,115.59,0.08,3886.43,194.39,2.0,69.35,66,22840,2.0,24,610.59,41.0,42.83,14072.16,110,0.22,43.07,24000.0,DamageDamageTankSupportSupport,Genji,1
EMEA,S1,Playoffs,EMEA_S1_PO_UBSF_M2,2025-03-01T19:55:11,1,Samoa,Control,Team Peps,37069,785.7400000000001,0.0,296,2855.0,0.14,1876.6100000000001,0.0,1390.8700000000001,44,160,195.0,1896.84,444.64,2832.98,38951.66,1.18,1.05,8.120000000000001,0,1.05,10013,1.6600000000000001,43.1,0.05,68.3,0.09,2945.62,204.9,1.0,37.83,36,22265,1.0,41,978.6300000000001,22.0,12.8,10521.539999999999,65,0.17,23.11,23395.78,DamageDamageTankSupportSupport,Lucio,0
EMEA,S1,Playoffs,EMEA_S1_PO_UBSF_M2,2025-03-01T19:55:11,2,Suravasa,Flash,Al qadsiah,31067,829.29,0.0,266,2560.0,0.67,1057.25,0.0,3763.33,102,131,129.0,1405.35,572.6600000000001,1716.6599999999999,36406.64,1.45,1.17,27.9,0,2.34,14809,1.84,22.27,0.09,104.29,0.11,5746.84,151.17000000000002,2.0,55.07,47,17690,1.0,19,506.29999999999995,33.0,42.74,17354.3,89,0.25,38.68,20730.469999999998,DamageDamageTankSupportSupport,Hazard,1
EMEA,S1,Playoffs,EMEA_S1_PO_UBSF_M2,2025-03-01T19:55:11,2,Suravasa,Flash,Team Peps,29977,670.29,0.0,293,2560.0,0.12,1413.4,0.0,1221.88,66,139,126.0,1946.56,427.52,2633.05,35129.29,1.28,1.17,8.26,0,1.17,7793,1.64,41.02,0.09,66.79,0.09,2428.5699999999997,147.66,1.0,42.19,36,15803,1.0,35,661.02,19.0,13.98,9132.42,57,0.5,22.27,18519.129999999997,DamageDamageTankSupportSupport,Ana,0
EMEA,S1,Playoffs,EMEA_S1_PO_UBSF_M2,2025-03-01T19:55:11,3,Route 66,Escort,Al qadsiah,49333,1435.92,0.0,250,4325.0,0.28,1529.04,0.0,5072.68,111,139,447.0,1436.75,887.67,1952.94,34219.43,1.22,0.0,16.95,0,1.38,35471,1.5899999999999999,25.67,0.05,86.01,0.07,4381.25,310.05,2.0,40.93,59,30382,0.0,37,755.91,42.0,25.77,24604.160000000003,124,0.24000000000000002,29.14,21074.22,DamageDamageTankSupportSupport,Brigitte,1
EMEA,S1,Playoffs,EMEA_S1_PO_UBSF_M2,2025-03-01T19:55:11,3,Route 66,Escort,Team Peps,54142,1297.86,0.0,279,4325.0,0.42000000000000004,2138.6,0.0,3700.15,102,118,561.0,2302.66,981.3599999999999,3170.61,37555.15,1.45,0.0,11.03,0,2.7699999999999996,28216,1.8499999999999999,29.14,0.16,61.73,0.23,3367.5600000000004,389.12,4.0,24.97,36,25930,0.0,42,952.15,36.0,15.739999999999998,19571.8,89,0.73,24.97,17986.120000000003,DamageDamageTankSupportSupport,Torbjorn,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,1,Samoa,Control,GenG,45157,631.47,0.66,320,4535.0,0.14,1110.88,1.0,1571.0700000000002,75,105,498.0,1818.87,523.6300000000001,2249.37,29872.329999999998,1.47,0.0,10.93,0,1.32,14092,1.78,33.74,0.12,66.82000000000001,0.12,2464.83,329.44,2.0,20.5,31,18430,0.0,51,606.5,37.0,14.72,9322.16,101,0.29,24.48,12191.84,DamageDamageTankSupportSupport,Juno,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,1,Samoa,Control,Virtuspro,49070,462.0,0.0,311,4535.0,0.4,960.8100000000001,0.0,2217.76,77,112,560.0,1224.04,340.1,1709.67,32460.86,1.32,0.0,20.02,0,1.98,15206,1.8,25.14,0.08,95.25,0.1,3731.51,370.45,3.0,47.620000000000005,72,22603,0.0,38,429.67,51.0,31.450000000000003,10059.1,144,0.28,33.730000000000004,14952.37,DamageDamageTankSupportSupport,Doomfist,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,2,Dorado,Escort,GenG,31070,1738.88,0.0,297,3665.0,0.2,3459.8900000000003,0.0,1457.97,88,115,488.0,2588.36,917.79,3899.52,25432.47,1.83,0.0,5.13,0,1.64,12276,2.09,36.84,0.19,36.84,0.19,2031.77,399.45,2.0,14.739999999999998,18,17429,0.0,45,1282.6,21.0,7.3100000000000005,10048.57,45,0.34,17.18,14266.579999999998,DamageDamageTankSupportSupport,Cassidy,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,2,Dorado,Escort,Virtuspro,39413,497.88,0.0,301,3665.0,0.33,953.12,0.0,4394.75,86,114,533.0,1111.49,373.83,1478.77,32261.67,1.3,2.46,32.83,0,0.82,14213,1.74,17.18,0.03,106.42,0.03,3587.05,436.3,1.0,40.93,50,16651,3.0,21,497.96000000000004,45.0,44.78,11634.11,130,0.09,36.83,13629.74,DamageDamageTankSupportSupport,Winston,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,3,Suravasa,Flash,GenG,42539,397.62,0.0,313,4305.0,0.43,995.74,0.0,1574.46,71,116,269.0,1183.98,316.35,1520.96,29643.910000000003,1.32,0.0,18.57,0,2.09,12065,1.59,28.57,0.07,97.56,0.08,2417.12,187.46,3.0,36.93000000000001,53,20854,0.0,41,459.93999999999994,48.0,24.93,8407.68,140,0.18,33.45,14532.41,DamageDamageTankSupportSupport,Ashe,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,3,Suravasa,Flash,Virtuspro,43549,484.01,0.0,312,4305.0,0.72,1196.3,0.0,1383.38,70,118,251.0,1442.29,362.38,1870.4,30347.729999999996,1.3599999999999999,1.4,12.4,0,4.18,12501,1.79,34.14,0.21,78.05,0.23,1461.8600000000001,174.92,6.0,29.27,42,18076,2.0,49,553.42,41.0,16.17,8711.5,112,0.56,28.58,12596.51,DamageDamageTankSupportSupport,Wrecking Ball,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,4,Esperanca,Push,GenG,12439,4060.0,0.0,325,1215.0,0.0,4215.0,0.0,1027.2,91,85,96.0,12439.0,4060.0,12439.0,30713.59,0.0,0.0,0.0,0,0.0,4060,0.0,44.46,0.0,0.0,0.0,1405.0,237.04,0.0,0.0,0,4215,0.0,18,4215.0,0.0,0.0,10024.689999999999,0,0.0,0.0,10407.41,DamageDamageTankSupportSupport,Sojourn,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M1,2025-01-31T19:17:07,4,Esperanca,Push,Virtuspro,12544,344.81,0.0,295,1215.0,2.0,1155.28,0.0,3233.0,68,136,86.0,1143.42,248.95,1435.67,30972.84,1.6500000000000001,0.0,45.0,0,4.94,3233,2.06,0.0,0.16999999999999998,111.1,0.2,9738.0,212.35999999999999,2.0,49.39,20,9738,0.0,0,676.43,18.0,65.0,7982.71,45,0.67,44.45,24044.449999999997,DamageDamageTankSupportSupport,Mauga,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,1,Samoa,Control,Al qadsiah,27197,1100.98,0.0,284,2545.0,0.0,3077.4,0.0,1034.81,80,136,252.0,2606.87,859.82,3484.69,32059.329999999998,1.32,0.0,4.720000000000001,0,0.0,8936,1.62,47.15,0.0,44.79,0.0,2354.0,297.03999999999996,0.0,23.58,20,17242,0.0,40,1229.5300000000002,13.0,7.41,10533.6,38,0.0,15.329999999999998,20324.56,DamageDamageTankSupportSupport,Mauga,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,1,Samoa,Control,Team Peps,35151,296.20000000000005,0.0,322,2545.0,1.0,979.88,0.0,3334.67,62,116,295.0,1015.63,223.87,1475.3600000000001,41435.36,1.19,0.0,64.91,0,1.18,7583,1.54,15.34,0.02,139.09,0.03,5226.0,347.73,1.0,71.9,61,15678,0.0,13,381.14,40.0,90.75,8938.7,118,0.09,47.16,18480.940000000002,TankDamageDamageSupportSupport,Juno,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,2,Esperanca,Push,Al qadsiah,30052,1261.84,0.0,295,2995.0,0.0,3443.6000000000004,0.0,1104.77,77,129,385.0,2814.4700000000003,873.1099999999999,3832.3,30102.17,1.28,0.0,4.17,0,0.0,10371,1.62,46.089999999999996,0.0,39.08,0.0,2087.85,385.65,0.0,13.03,13,17218,0.0,46,1913.12,14.0,5.69,10388.32,39,0.0,14.03,17246.75,DamageDamageTankSupportSupport,Ana,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,2,Esperanca,Push,Team Peps,36193,260.81,0.0,320,2995.0,0.0,756.61,0.0,3060.16,53,127,163.0,1023.03,216.43,1248.48,36253.42,1.24,0.0,52.16,0,0.0,6898,1.56,14.04,0.0,143.25,0.0,6724.0,163.26999999999998,0.0,52.08,52,20172,0.0,14,404.82,46.0,69.83,6909.52,143,0.0,46.08,20205.67,DamageDamageTankSupportSupport,Tracer,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,3,Suravasa,Flash,Al qadsiah,43167,781.51,0.8,289,3755.0,0.33999999999999997,2013.0900000000001,1.0,1841.3799999999999,85,126,216.0,1646.1100000000001,603.02,2137.52,34487.62,1.3399999999999999,0.0,10.79,0,2.4000000000000004,17234,1.68,37.55,0.15,78.28999999999999,0.15,2418.94,172.57,3.0,31.15,39,24899,0.0,47,833.3499999999999,35.0,14.629999999999999,13768.84,98,0.38,27.97,19892.67,DamageDamageTankSupportSupport,Zarya,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M2,2025-01-31T20:15:55,3,Suravasa,Flash,Team Peps,48599,609.09,0.0,299,3755.0,0.6900000000000001,1181.1599999999999,0.0,2341.41,82,119,271.0,1460.43,472.3,1876.04,38827.43,1.4,0.8,17.990000000000002,0,4.0,16288,1.83,28.75,0.16,100.66,0.2,3110.73,216.52,5.0,36.75,46,23208,1.0,36,599.6199999999999,47.0,24.47,13013.060000000001,126,0.61,37.54,18541.68,DamageDamageTankSupportSupport,Ana,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M3,2025-01-31T21:52:13,1,Samoa,Control,Sakura,45198,309.17999999999995,0.0,332,4000.0,0.2,835.26,0.0,1059.81,52,116,363.0,1245.3,218.42000000000002,1792.07,33898.5,1.22,0.0,19.29,0,0.75,8576,1.77,26.25,0.04,93.0,0.04,3825.89,272.25,1.0,50.25,67,18838,0.0,35,420.94,44.0,30.71,6432.0,124,0.08,33.0,14128.5,DamageDamageTankSupportSupport,Roadhog,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M3,2025-01-31T21:52:13,1,Samoa,Control,The Ultimates,39771,671.2,0.0,278,4000.0,0.31,1661.3899999999999,0.0,1561.31,86,136,361.0,1448.1399999999999,500.31,1908.0900000000001,29828.25,1.4,0.75,11.18,0,2.25,14952,1.63,33.0,0.12,74.25,0.13,2988.3900000000003,270.75,3.0,37.5,50,23013,1.0,44,700.39,35.0,17.39,11214.0,99,0.32,26.25,17259.75,DamageDamageTankSupportSupport,Venture,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M3,2025-01-31T21:52:13,2,Dorado,Escort,Sakura,41017,537.49,0.0,327,4465.0,0.47000000000000003,2220.6800000000003,0.0,929.0899999999999,54,119,394.0,2021.22,395.72999999999996,2817.66,27559.02,1.53,0.0,8.53,0,2.69,9274,1.9100000000000001,31.58,0.2,50.39,0.21000000000000002,1761.32,264.73,4.0,19.48,29,19358,0.0,47,904.5699999999999,31.0,11.3,6231.13,75,0.42000000000000004,20.830000000000002,13006.5,DamageDamageTankSupportSupport,Wrecking Ball,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M3,2025-01-31T21:52:13,2,Dorado,Escort,The Ultimates,45411,1492.38,0.0,295,4465.0,1.0,1826.62,0.0,4140.33,101,103,359.0,1398.9,723.9,1994.6100000000001,30511.3,1.53,0.0,20.43,0,3.36,26096,1.96,20.82,0.13,75.93,0.14,2673.4300000000003,241.21,5.0,32.92,49,18714,0.0,31,624.4200000000001,47.0,27.62,17533.71,113,0.41,31.58,12573.8,DamageDamageTankSupportSupport,Kiriko,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M3,2025-01-31T21:52:13,3,Colosseo,Push,Sakura,34302,845.1099999999999,0.0,323,3105.0,0.11,2375.45,0.0,1356.81,70,108,202.0,1878.58,517.01,3295.62,33142.03,1.16,0.0,6.35,0,0.97,11455,1.73,45.42,0.06,56.040000000000006,0.06,1551.95,195.17999999999998,1.0,32.85,34,13725,0.0,47,780.3699999999999,22.0,10.16,11067.630000000001,58,0.11,21.259999999999998,13260.869999999999,DamageDamageTankSupportSupport,Sojourn,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M3,2025-01-31T21:52:13,3,Colosseo,Push,The Ultimates,36461,498.21,0.0,328,3105.0,1.0,883.29,0.0,7522.83,75,97,445.0,1103.45,279.18,1609.32,35228.02,1.3800000000000001,0.97,52.56,0,0.97,11711,1.95,21.25,0.02,112.07,0.03,2299.26,429.96000000000004,1.0,54.11,56,12928,1.0,22,381.13,47.0,71.94,11314.98,116,0.07,45.41,12490.83,DamageDamageTankSupportSupport,Hazard,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M3,2025-01-31T21:52:13,4,Suravasa,Flash,Sakura,20318,928.46,0.0,283,2295.0,0.17,2005.13,0.0,1224.1200000000001,101,116,105.0,1676.44,738.98,2517.27,26559.48,1.4600000000000002,0.0,6.08,0,1.31,8700,2.1100000000000003,44.44,0.11,53.59,0.11,1453.12,137.25,1.0,30.060000000000002,23,9634,0.0,34,659.3299999999999,17.0,9.530000000000001,11372.54,41,0.2,22.22,12593.46,DamageDamageTankSupportSupport,Juno,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D1_M3,2025-01-31T21:52:13,4,Suravasa,Flash,The Ultimates,25295,429.40999999999997,0.0,301,2295.0,0.33,834.6800000000001,0.0,2722.34,82,117,117.0,1041.94,328.43,1470.1399999999999,33065.369999999995,1.3699999999999999,0.0,25.87,0,1.31,8167,1.9300000000000002,22.22,0.04,109.81,0.04,3521.66,152.95,1.0,58.83,45,10565,0.0,17,348.44,34.0,40.2,10675.81,84,0.08,44.45,13810.46,DamageDamageTankSupportSupport,Tracer,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M1,2025-02-01T19:40:14,1,Samoa,Control,Al qadsiah,39108,617.4200000000001,0.88,294,3405.0,0.0,1023.0,1.0,1957.04,87,119,277.0,1564.18,470.11,2062.77,34456.39,1.27,0.0,13.42,0,0.0,14064,1.73,33.49,0.0,88.11,0.0,2749.57,244.06,0.0,40.519999999999996,46,19247,0.0,38,519.71,36.0,19.9,12391.2,100,0.0,31.72,16957.7,DamageDamageTankSupportSupport,Juno,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M1,2025-02-01T19:40:14,1,Samoa,Control,Vision Esports,37533,768.0,0.0,277,3405.0,0.32,1634.89,0.0,1874.1399999999999,102,121,235.0,1463.93,652.63,2053.21,33068.729999999996,1.44,0.0,12.780000000000001,0,2.64,15360,1.9,32.61,0.14,82.82,0.15000000000000002,3637.17,207.04999999999998,3.0,37.0,42,20341,0.0,37,623.54,37.0,20.009999999999998,13533.05,94,0.41,32.6,17921.58,DamageDamageTankSupportSupport,Sombra,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M1,2025-02-01T19:40:14,2,Blizzard World,Hybrid,Al qadsiah,44820,825.97,0.0,285,4350.0,0.42000000000000004,1528.4499999999998,0.0,1429.77,92,123,385.0,1429.52,479.98,1840.69,30910.35,1.6199999999999999,2.07,10.18,0,3.4499999999999997,17337,1.9,40.019999999999996,0.18,81.37,0.18,2531.95,265.52,5.0,37.24,54,27088,3.0,58,664.71,49.0,15.0,11956.55,118,0.33,33.8,18681.38,DamageDamageTankSupportSupport,Dva,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M1,2025-02-01T19:40:14,2,Blizzard World,Hybrid,Vision Esports,32572,213.61,0.0,338,2316.0,0.38,868.0999999999999,0.0,617.55,43,119,149.0,1175.58,182.60000000000002,1517.82,38098.369999999995,1.44,2.76,22.53,0,2.76,2726,1.79,32.55,0.1,122.22,0.11,3657.5,170.94,4.0,64.2,26,5332,4.0,26,333.44,41.0,36.5,5138.49,96,0.24000000000000002,47.75,16662.5,DamageDamageTankSupportSupport,Lucio,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M1,2025-02-01T19:40:14,3,Dorado,Escort,Al qadsiah,40411,958.38,0.0,288,4235.0,0.16,2022.93,0.0,1248.58,82,130,366.0,2050.13,644.21,2585.75,28626.44,1.36,0.0,6.67,0,1.42,14983,1.69,41.08,0.1,54.56,0.11,2339.9,259.27,2.0,19.83,28,24788,0.0,58,1036.98,27.0,9.16,10613.69,77,0.28,19.13,17559.39,DamageDamageTankSupportSupport,Zenyetta,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M1,2025-02-01T19:40:14,3,Dorado,Escort,Vision Esports,51136,427.4,0.0,304,4235.0,1.29,951.77,0.0,2276.5,61,134,527.0,1302.3500000000001,287.83,1787.65,36223.86,1.4200000000000002,0.0,31.369999999999997,0,4.26,13659,1.9,19.13,0.16,106.25999999999999,0.19,4876.5,373.32,6.0,55.269999999999996,78,25969,0.0,27,450.45000000000005,58.0,45.05,9675.8,150,0.43,41.08,18395.98,DamageDamageTankSupportSupport,Sojourn,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M1,2025-02-01T19:40:14,4,Esperanca,Push,Al qadsiah,34612,521.72,0.0,290,3115.0,0.22,855.8000000000001,0.0,1605.48,83,126,172.0,1085.13,394.44,1447.82,33334.19,1.32,0.0,13.790000000000001,0,1.92,11843,1.67,40.45,0.07,110.75,0.07,1972.8600000000001,165.65,2.0,53.93,56,17102,0.0,42,407.97,40.0,20.48,11405.78,115,0.16,38.53,16470.62,DamageDamageTankSupportSupport,Ana,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M1,2025-02-01T19:40:14,4,Esperanca,Push,Vision Esports,35646,485.34,0.0,293,3115.0,0.62,833.05,0.0,1444.76,85,122,497.0,1330.75,415.97,1625.28,34330.02,1.58,0.0,13.620000000000001,0,4.8100000000000005,11558,1.89,38.5,0.2,104.97,0.23,2082.62,478.65,5.0,37.56,39,16661,0.0,40,481.45,42.0,18.490000000000002,11131.3,109,0.49,40.46,16045.900000000001,DamageDamageTankSupportSupport,Tracer,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M1,2025-02-01T19:40:14,5,Lijiang Tower,Control,Al qadsiah,48521,461.46,0.77,304,3895.0,0.67,1246.9,1.0,2294.93,66,131,283.0,1265.22,321.27,1695.97,37371.770000000004,1.23,0.77,19.78,0,3.08,14190,1.62,27.72,0.09,105.52000000000001,0.11,3444.3199999999997,217.98,4.0,49.3,64,26185,1.0,36,581.88,47.0,28.78,10929.39,137,0.25,36.190000000000005,20168.16,DamageDamageTankSupportSupport,Genji,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M1,2025-02-01T19:40:14,5,Lijiang Tower,Control,Vision Esports,46222,744.71,2.31,313,3895.0,0.49,3170.32,3.0,934.23,57,131,283.0,2114.1,626.49,2873.91,35601.03,1.44,0.0,8.77,0,3.08,11325,1.52,38.5,0.19,62.379999999999995,0.23,2593.0200000000004,217.98000000000002,4.0,26.95,35,25099,0.0,50,1021.9300000000001,31.0,12.55,8722.73,81,1.01,23.87,19331.7,DamageDamageTankSupportSupport,Kiriko,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M2,2025-02-01T20:59:10,1,Samoa,Control,GenG,20504,297.47,3.13,303,1915.0,0.8300000000000001,1038.89,2.0,1942.17,61,137,154.0,1337.52,250.56,1640.71,32121.15,1.3800000000000001,0.0,27.16,0,3.14,4174,1.62,18.79,0.1,97.14,0.16,4343.17,241.26000000000002,2.0,36.03,23,10960,0.0,12,560.6,21.0,36.83,6538.91,62,1.17,32.9,17169.71,DamageDamageTankSupportSupport,Mercy,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M2,2025-02-01T20:59:10,1,Samoa,Control,Twisted Minds,18644,715.29,0.0,309,1915.0,0.0,2541.75,0.0,948.17,58,133,100.0,2597.45,549.03,3429.33,29207.3,1.6800000000000002,0.0,6.67,0,0.0,4280,1.94,36.04,0.0,45.44,0.0,1954.8200000000002,156.65,0.0,21.94,14,10167,0.0,23,1034.94,12.0,9.59,6704.959999999999,29,0.0,18.8,15927.41,DamageDamageTankSupportSupport,Tracer,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M2,2025-02-01T20:59:10,2,Colosseo,Push,GenG,31362,693.45,0.0,314,3285.0,0.11,1285.5,0.0,1267.66,69,117,178.0,1607.05,494.72,2111.36,28641.1,1.3900000000000001,0.0,9.92,0,0.91,10266,1.79,33.79,0.05,66.67,0.06,2335.9700000000003,162.56,1.0,26.490000000000002,29,15462,0.0,37,663.18,27.0,14.190000000000001,9375.35,73,0.11,24.66,14120.55,DamageDamageTankSupportSupport,Juno,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M2,2025-02-01T20:59:10,2,Colosseo,Push,Twisted Minds,34679,477.63,0.0,317,3285.0,0.14,1116.3400000000001,0.0,1441.88,58,126,609.0,1235.4,344.82,1676.15,31670.32,1.35,0.91,26.53,0,0.91,9075,1.76,24.66,0.03,93.15,0.04,3239.25,556.17,1.0,47.480000000000004,52,15551,1.0,27,431.7,37.0,36.94,8287.68,102,0.11,33.800000000000004,14201.83,DamageDamageTankSupportSupport,Genji,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M2,2025-02-01T20:59:10,3,Suravasa,Flash,GenG,22543,403.82000000000005,0.0,288,2145.0,1.0,939.44,0.0,3994.5,75,137,113.0,919.0999999999999,332.13,1103.78,31528.66,1.25,0.0,60.0,0,1.4,7989,1.51,12.6,0.05,137.06,0.05,6717.0,158.04000000000002,1.0,40.56,29,13434,0.0,9,485.38,31.0,74.5,11173.43,98,0.17,43.36,18788.81,DamageDamageTankSupportSupport,Sojourn,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M2,2025-02-01T20:59:10,3,Suravasa,Flash,Twisted Minds,21593,2029.0,0.0,299,2145.0,0.12,2777.29,0.0,1234.2800000000002,80,121,66.0,3993.51,1447.1,5124.87,30200.010000000002,1.71,0.0,3.57,0,1.4,8029,2.14,44.75,0.2,32.16,0.2,1682.3,92.31,1.0,13.99,10,9281,0.0,32,1214.11,9.0,5.32,11229.37,23,0.33,12.6,12980.42,DamageDamageTankSupportSupport,Ana,0
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M2,2025-02-01T20:59:10,4,Dorado,Escort,GenG,48267,469.68,0.0,324,4985.0,0.98,1384.28,0.0,3428.38,58,118,516.0,1588.8700000000001,340.89,2175.2,29047.33,1.43,0.0,22.36,0,3.0100000000000002,14049,1.85,19.86,0.14,71.01,0.18,2809.13,310.54999999999995,5.0,28.28,47,22473,0.0,33,657.0,46.0,29.45,8454.76,118,0.44,27.69,13524.369999999999,DamageDamageTankSupportSupport,Brigitte,1
EMEA,S1,Round Robin,EMEA_S1_RR_W1_D2_M2,2025-02-01T20:59:10,4,Dorado,Escort,Twisted Minds,60493,1132.85,0.0,326,4985.0,0.52,2578.8100000000004,0.0,2223.68,67,107,575.0,2843.54,815.57,4311.14,36405.020000000004,1.5499999999999998,0.0,8.99,0,3.01,20232,2.32,27.689999999999998,0.24,45.14,0.27,1973.65,346.05,5.0,21.060000000000002,35,20903,0.0,46,923.6600000000001,33.0,12.370000000000001,12175.73,75,0.49,19.87,12579.54,DamageDamageTankSupportSupport,Hazard,0
