region,stage,phase,match_id,match_date,team,player,Damage Dealt,Damage Mitigated/Eliminations,Environmental Kills/10m,Damage as percent of total output,Time Played,Solo Kills/Deaths Ratio,Healing Done/Eliminations,Environmental Kills,Damage Mitigated/Deaths,Damage Mitigated as percent of total output,Healing Done as percent of total output,Objective Time,Damage Dealt/(Eliminations + Assists),Damage Mitigated/(Eliminations + Assists),Damage Dealt/Eliminations,Damage Dealt/10m,Final Blows/(Eliminations + Assists),Multi Kills/10m,K/D Ratio,Solo Kills/Damage Dealt Ratio,Solo Kills/10m,Damage Mitigated,Final Blows/Eliminations,Deaths/10m,Solo Kills/(Eliminations + Assists) Ratio,Eliminations/10m,Solo Kills/Eliminations Ratio,Healing Done/Deaths,Objective Time/10m,Solo Kills,Assists/10m,Assists,Healing Done,Multi Kills,Deaths,Healing Done/(Eliminations + Assists),Final Blows,(Eliminations + Assists)/Deaths,Damage Mitigated/10m,Eliminations,Solo Kills/Final Blows Ratio,Final Blows/10m,Healing Done/10m,Role,Result
EMEA,S1,Round Robin,EMEA_S1_RR_W2_D3_M2,2025-02-09T20:05:47,GenG,Sauna,21754,0.0,0.0,293,1655.0,0.67,22.84,0.0,0.0,0,7,111.0,1139.19,0.0,1139.19,23666.68,1.25,0.0,18.58,0,2.0999999999999996,0,1.25,12.8,0.11,64.07,0.11,108.5,119.43,2.0,0.0,0,434,0.0,12,22.84,24.0,18.58,0.0,58,0.22999999999999998,26.299999999999997,517.69,DamageDamageDamage,1
EMEA,S1,Round Robin,EMEA_S1_RR_W2_D3_M2,2025-02-09T20:05:47,GenG,Topdragon,23781,475.29,0.0,223,1655.0,0.0,30.939999999999998,0.0,2034.66,72,5,139.0,1399.69,448.26,1489.1100000000001,26049.660000000003,1.47,0.96,11.61,0,0.0,8075,1.56,15.99,0.0,54.21,0.0,178.07,146.26999999999998,0.0,3.29,3,575,1.0,15,29.32,25.0,12.29,8984.189999999999,49,0.0,27.73,680.78,DamageDamageDamage,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M1,2025-02-14T18:37:19,Sakura,China,14468,134.26,0.0,280,1491.0,0.42000000000000004,29.83,0.0,110.32,14,6,121.0,2275.81,134.26,2275.81,17295.010000000002,1.6,0.0,2.67,0,3.76,868,1.6,26.68,0.48000000000000004,23.78,0.48000000000000004,29.83,154.02,3.0,0.0,0,179,0.0,22,29.83,10.0,2.67,958.39,19,0.91,12.24,277.52,DamageDamageDamage,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M1,2025-02-14T18:37:19,Sakura,Hitori,18560,3807.04,0.0,129,1491.0,0.12,0.0,0.0,3363.13,171,0,274.0,2123.9700000000003,3162.42,2631.04,22180.12,0.78,0.0,2.67,0,1.55,27130,1.0,29.78,0.1,25.990000000000002,0.17,0.0,330.72999999999996,1.0,8.41,6,0,0.0,24,0.0,7.0,3.43,31108.79,21,0.5,8.75,0.0,TankTankTank,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M1,2025-02-14T18:37:19,Sakura,Prota,8577,125.0,0.0,98,1491.0,0.12,8009.5,0.0,28.87,3,199,14.0,1544.1100000000001,38.370000000000005,3697.25,10430.89,0.54,0.0,0.92,0,1.55,250,1.0,33.93,0.14,10.610000000000001,0.25,1962.67,18.62,1.0,14.01,11,17965,0.0,28,3164.0,3.0,2.21,294.01,8,0.5,4.07,21625.32,SupportSupportSupport,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M1,2025-02-14T18:37:19,Sakura,Strebor,10213,399.88,2.47,130,1491.0,0.0,2128.63,2.0,277.78,28,142,76.0,1085.3899999999999,231.2,1912.6,12230.46,0.54,0.0,1.98,0,0.0,2284,0.95,29.47,0.0,19.130000000000003,0.0,1335.53,93.01,0.0,14.98,12,10750,0.0,24,1197.19,5.0,3.48,2668.19,16,0.0,5.96,13059.130000000001,SupportSupportSupport,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M1,2025-02-14T18:37:19,Sakura,Zorrow,16537,53.25,0.0,296,1491.0,0.09,0.0,0.0,26.52,4,0,39.0,3113.14,52.0,3215.25,20168.67,1.72,0.0,1.93,0,0.97,258,1.75,31.41,0.25,19.98,0.25,0.0,52.650000000000006,1.0,1.24,1,0,0.0,26,0.0,8.0,2.05,274.18,16,0.25,9.45,0.0,DamageDamageDamage,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M1,2025-02-14T18:37:19,Twisted Minds,FunnyAstro,14404,184.07,6.19,138,1491.0,0.33,733.31,5.0,1910.5,33,129,226.0,391.62,93.39,771.06,17476.2,0.30000000000000004,0.0,33.67,0,1.24,3466,0.5900000000000001,7.2,0.02,71.87,0.04,7638.17,255.02999999999997,1.0,73.03,57,13593,0.0,6,373.0,10.0,68.33,4216.61,57,1.0,11.71,16415.75,SupportSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M1,2025-02-14T18:37:19,Twisted Minds,Irony,8555,0.0,0.0,79,1491.0,0.0,1356.19,0.0,0.0,0,221,129.0,248.24,0.0,457.9,10270.21,0.52,0.0,56.0,0,0.0,0,0.96,3.76,0.0,70.15,0.0,25210.0,138.79,0.0,58.25,47,25210,0.0,3,728.52,18.0,103.0,0.0,56,0.0,21.96,29890.18,SupportSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M1,2025-02-14T18:37:19,Twisted Minds,Quartz,18953,0.0,0.0,300,1491.0,1.38,0.38,0.0,0.0,0,0,53.0,830.68,0.0,971.1800000000001,24079.53,1.29,1.55,17.5,0,8.34,0,1.54,17.04,0.33999999999999997,75.91,0.48,0.75,69.28999999999999,8.0,11.13,10,6,1.0,15,0.26,30.0,19.58,0.0,59,0.7799999999999999,38.19,5.82,DamageDamageDamage,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M1,2025-02-14T18:37:19,Twisted Minds,Seicoe,20175,66.74000000000001,0.0,279,1491.0,1.5,0.0,0.0,990.0,21,0,202.0,744.0699999999999,65.75,755.41,23936.63,1.3,1.24,50.5,0,2.91,1980,1.31,5.96,0.09,95.78999999999999,0.09,0.0,227.78,3.0,1.24,1,0,1.0,5,0.0,36.0,51.0,2078.04,79,0.15,42.0,0.0,DamageDamageDamage,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M1,2025-02-14T18:37:19,Twisted Minds,Tvnt,25277,770.04,0.0,164,1491.0,2.2,21.9,0.0,19898.2,132,4,236.0,637.94,527.44,890.04,29924.899999999998,0.66,1.55,65.4,0,3.76,22383,0.88,8.99,0.09,101.27,0.11,657.0,273.65999999999997,3.0,38.650000000000006,35,657,1.0,6,16.85,24.0,97.2,25250.93,83,0.38,30.009999999999998,812.78,TankTankTank,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,GenG,Crispy,20401,263.95000000000005,1.49,131,2563.0,0.17,1600.91,2.0,556.81,27,143,243.0,592.53,124.13,1204.02,14705.029999999999,0.39,0.59,7.32,0,0.74,4273,0.72,17.29,0.02,38.21,0.04,3220.7,173.11,1.0,37.81,55,24897,1.0,24,694.69,14.0,14.71,3006.4,53,0.11,10.52,16682.53,SupportSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,GenG,Khenail,22979,217.05,0.0,125,2563.0,0.0,1873.67,0.0,484.09999999999997,17,158,172.0,605.38,90.28999999999999,1412.81,16069.060000000001,0.18,0.74,6.5600000000000005,0,0.0,3448,0.41000000000000003,19.15,0.0,36.650000000000006,0.0,3979.3900000000003,115.80000000000001,0.0,47.22,68,30128,1.0,26,795.18,7.0,15.38,2295.74,52,0.0,5.18,20756.85,SupportSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,GenG,Mag,35953,2096.63,1.49,122,2563.0,0.4,45.32,2.0,8454.880000000001,173,5,515.0,906.53,1398.81,1347.85,25293.79,0.73,0.59,13.02,0,1.49,54424,1.1099999999999999,13.3,0.05,56.379999999999995,0.07,253.8,350.65,2.0,27.29,39,1269,1.0,19,31.72,30.0,19.25,38391.119999999995,80,0.22,20.64,943.49,TankTankTank,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,GenG,Sauna,32764,369.34999999999997,0.0,242,2563.0,0.22,26.4,0.0,946.5899999999999,53,5,254.0,1243.16,316.3,1389.18,22955.6,1.18,0.74,8.24,0,1.55,8484,1.31,19.369999999999997,0.08,51.22,0.09,61.93,176.7,2.0,5.25,8,567,1.0,27,24.25,31.0,9.129999999999999,5457.0599999999995,72,0.19,22.28,420.33000000000004,DamageDamageDamage,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,GenG,Topdragon,34141,334.61,0.0,244,2563.0,0.33,0.0,0.0,738.96,56,0,177.0,1398.45,309.84000000000003,1493.96,23823.99,1.4,0.59,6.6,0,2.43,7537,1.52,21.98,0.12,48.15,0.14,0.0,124.50999999999999,3.0,3.92,5,0,1.0,31,0.0,34.0,7.12,5397.5,68,0.21,24.54,0.0,DamageDamageDamage,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,Vision Esports,Aoy,6011,93.71,0.74,41,807.0,0.0,408.0,1.0,199.12,11,48,63.0,182.15,48.27,353.59,4469.14,0.12,0.0,2.12,0,0.0,1593,0.24,5.95,0.0,12.64,0.0,867.0,46.84,0.0,11.9,16,6936,0.0,8,210.18,4.0,4.12,1184.39,17,0.0,2.97,5156.88,Support,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,Vision Esports,Imoh97,37787,1599.7,0.74,139,2563.0,0.86,50.19,1.0,7105.1900000000005,158,4,605.0,1082.11,1205.01,1431.75,26616.050000000003,0.82,0.0,14.370000000000001,0,3.17,42689,1.1,14.06,0.11000000000000001,58.47,0.15000000000000002,146.4,424.38,4.0,20.54,29,1189,0.0,20,39.13,30.0,19.64,30198.62,82,0.35,21.799999999999997,815.19,TankTankTank,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,Vision Esports,One,7556,427.72,0.0,38,1756.0,0.0,3207.62,0.0,676.54,16,145,187.0,259.28,123.89000000000001,867.98,5136.42,0.17,0.0,3.0300000000000002,0,0.0,3513,0.55,8.629999999999999,0.0,12.829999999999998,0.0,4917.57,133.34,0.0,28.840000000000003,41,28165,0.0,12,962.62,5.0,10.03,2175.04,18,0.0,3.6100000000000003,19390.52,SupportSupport,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,Vision Esports,Simple,21158,168.86,0.0,106,2563.0,0.24,2618.06,0.0,337.71,10,184,167.0,637.98,73.88,1427.03,15342.16,0.39,0.0,5.87,0,1.55,2364,0.8999999999999999,16.57,0.06,32.26,0.13,5199.360000000001,114.75,2.0,39.35,55,39296,0.0,23,1176.0,13.0,13.07,1396.06,45,0.5800000000000001,9.01,27308.94,SupportSupportSupport,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,Vision Esports,Slowdive,38283,12.0,0.0,299,2563.0,0.49,0.0,0.0,15.69,1,0,107.0,1569.82,9.71,1844.91,26733.85,1.32,0.0,7.210000000000001,0,3.7,204,1.5299999999999998,21.91,0.22,44.59,0.27,0.0,73.62,5.0,7.17,10,0,0.0,30,0.0,33.0,8.25,151.67,64,0.55,22.56,0.0,DamageDamageDamage,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,Vision Esports,Taejong,37530,235.89,0.0,266,2563.0,0.73,0.0,0.0,540.01,34,0,201.0,1866.04,227.35,1929.2399999999998,26362.27,1.78,0.0,7.17,0,4.51,4687,1.87,19.02,0.27,44.44,0.29,0.0,147.0,6.0,2.3600000000000003,3,0,0.0,27,0.0,39.0,7.56,3344.26,61,0.45,28.9,0.0,DamageDamageDamage,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M3,2025-02-14T21:52:48,Team Peps,Eisgnom,51807,2930.12,0.0,238,2855.0,1.0,44.82,0.0,18604.78,259,3,474.0,2011.82,2228.62,2646.79,53423.76,1.6800000000000002,1.93,37.68,0,1.7,54446,2.15,21.689999999999998,0.05,111.21000000000001,0.06,195.93,520.51,1.0,30.099999999999998,29,968,2.0,22,35.39,45.0,46.56,58742.66,104,0.1,50.58,870.4499999999999,TankTankTankTankTank,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M3,2025-02-14T21:52:48,Team Peps,Fdgod,23519,1312.54,0.0,189,2855.0,0.17,3437.56,0.0,2385.27,80,230,277.0,1078.77,494.91999999999996,2855.69,24275.4,0.72,0.0,25.72,0,0.98,10198,1.2999999999999998,22.92,0.04,75.69,0.07,9077.77,305.42,1.0,69.55,66,27611,0.0,24,1289.26,22.0,47.989999999999995,10217.539999999999,71,0.14,23.82,29556.72,SupportSupportSupportSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M3,2025-02-14T21:52:48,Team Peps,Ken,36388,230.75,0.0,459,2656.0,0.14,0.0,0.0,965.9300000000001,41,0,181.0,2363.2,218.43,2582.11,40680.52,1.84,0.0,20.03,0,0.79,3930,1.98,22.33,0.05,84.5,0.05,0.0,289.14000000000004,1.0,7.82,8,0,0.0,23,0.0,26.0,21.74,4071.6,71,0.12,30.54,0.0,DamageDamageDamageDamageDamage,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M3,2025-02-14T21:52:48,Team Peps,Soon,6312,29.9,0.0,95,610.0,0.0,0.0,0.0,42.71,5,0,130.0,631.2,29.9,631.2,6208.52,0.5,0.0,1.43,0,0.0,299,0.5,6.89,0.0,9.84,0.0,0.0,127.87,0.0,0.0,0,0,0.0,7,0.0,5.0,1.43,294.1,10,0.0,4.92,0.0,Damage,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M3,2025-02-14T21:52:48,Team Peps,Xeriongdh,14374,0.0,0.0,93,2855.0,0.0,6675.08,0.0,0.0,0,407,184.0,635.25,0.0,1573.17,15204.81,0.31,0.0,23.55,0,0.0,0,0.76,20.77,0.0,64.72,0.0,20218.13,205.65,0.0,94.59,88,61400,0.0,22,2700.51,8.0,56.44,0.0,58,0.0,8.52,65832.2,SupportSupportSupportSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M3,2025-02-14T21:52:48,Team Peps,Xzodyal,41293,31.27,0.0,395,2245.0,0.97,0.0,0.0,86.0,5,0,144.0,2620.62,27.52,2782.82,43434.34,1.65,0.97,21.53,0,5.0,688,1.78,25.57,0.39999999999999997,75.03999999999999,0.39999999999999997,0.0,139.23,4.0,7.9399999999999995,8,0,1.0,23,0.0,30.0,24.15,546.03,71,0.85,30.65,0.0,DamageDamageDamageDamage,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M3,2025-02-14T21:52:48,The Ultimates,Faith,18565,901.62,0.0,179,2855.0,0.0,2800.04,0.0,3586.0,83,237,232.0,1070.0,474.24,2000.4699999999998,19524.62,0.44999999999999996,0.0,23.58,0,0.0,8811,0.8400000000000001,21.9,0.0,58.5,0.0,8843.42,257.96,0.0,55.98,55,24471,0.0,21,1491.6299999999999,12.0,49.56,9159.86,57,0.0,11.58,25945.059999999998,SupportSupportSupportSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M3,2025-02-14T21:52:48,The Ultimates,Kai,48573,235.13,0.0,482,2855.0,0.30000000000000004,0.0,0.0,314.7,18,0,174.0,3761.5299999999997,231.79,4124.55,50174.18,2.04,1.16,16.38,0,1.76,2363,2.27,28.86,0.16,73.5,0.16999999999999998,0.0,211.05,2.0,11.07,10,0,1.0,27,0.0,26.0,19.1,2187.52,72,0.32,27.57,0.0,DamageDamageDamageDamageDamage,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M3,2025-02-14T21:52:48,The Ultimates,Kevster,37776,534.53,0.0,424,2855.0,1.4,0.0,0.0,1838.3200000000002,76,0,270.0,3051.9,534.53,3051.9,39247.41,1.95,1.16,25.330000000000002,0,5.7,7825,1.95,28.68,0.25,89.99,0.25,0.0,298.64,6.0,0.0,0,0,1.0,27,0.0,45.0,25.330000000000002,7453.110000000001,89,0.46,44.42,0.0,DamageDamageDamageDamageDamage,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M3,2025-02-14T21:52:48,The Ultimates,Ksaa,44653,7898.46,0.0,208,2855.0,0.12,164.32999999999998,0.0,10356.68,282,10,546.0,3075.0,5209.5,4776.12,47101.57,1.21,0.0,15.67,0,0.79,66677,1.88,37.16,0.04,65.16,0.06,371.02,610.26,1.0,36.620000000000005,35,2886,0.0,34,110.59,26.0,25.38,69076.19,64,0.11,26.16,2399.7000000000003,TankTankTankTankTank,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D1_M3,2025-02-14T21:52:48,The Ultimates,Skai,16782,0.0,0.0,119,2855.0,0.14,9543.5,0.0,0.0,0,381,156.0,2612.93,0.0,3202.81,17483.32,0.52,0.0,8.76,0,0.97,0,0.96,30.66,0.08,51.32,0.12,9271.789999999999,168.81,1.0,57.24,57,54098,0.0,29,7679.82,11.0,18.73,0.0,54,0.25,10.54,56023.01,SupportSupportSupportSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,Al qadsiah,Checkmate,16580,267.13,0.0,260,1173.0,0.0,0.0,0.0,888.6,40,0,46.0,1715.94,264.34,1734.65,26652.52,1.07,0.0,12.57,0,0.0,2570,1.09,15.17,0.0,60.55,0.0,0.0,71.37,0.0,1.43,1,0,0.0,10,0.0,15.0,12.77,4119.29,42,0.0,21.509999999999998,0.0,DamageDamageDamage,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,Al qadsiah,Haku,10017,374.82000000000005,1.43,113,1173.0,3.0,986.1700000000001,1.0,3771.25,51,136,83.0,418.68,191.09,815.44,15606.39,0.43,0.0,29.75,0,4.93,4528,0.8300000000000001,8.68,0.11,59.230000000000004,0.22,9388.5,131.0,3.0,56.510000000000005,36,12117,0.0,6,505.13,10.0,58.25,7518.15,38,1.67,14.14,19264.02,SupportSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,Al qadsiah,LBBD7,21530,0.0,0.0,300,1170.0,1.0,0.0,0.0,0.0,0,0,47.0,1157.81,0.0,1188.8400000000001,34067.67,2.14,0.0,45.5,0,1.44,0,2.2,8.69,0.03,90.52,0.04,0.0,76.91,1.0,2.74,2,0,0.0,6,0.0,42.0,46.75,0.0,59,0.05,65.65,0.0,DamageDamageDamage,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,Al qadsiah,Landon,8065,0.0,0.0,76,1173.0,0.2,2785.1400000000003,0.0,0.0,0,224,30.0,345.69,0.0,999.29,13162.76,0.1,0.0,15.4,0,1.3,0,0.28,11.41,0.04,43.55,0.14,12784.8,46.49,1.0,72.44999999999999,47,24257,0.0,8,976.72,3.0,39.5,0.0,28,1.0,4.16,37603.79,SupportSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,Al qadsiah,Ziyad,15469,1556.37,0.0,108,1170.0,0.5,24.94,0.0,19922.5,189,3,132.0,652.06,1142.3,844.62,23368.41,0.6699999999999999,0.0,39.5,0,1.44,27518,0.89,8.32,0.05,83.9,0.06,224.5,199.26,1.0,33.19,23,449,0.0,5,22.45,15.0,59.5,43694.67,55,0.25,24.65,646.04,TankTankTank,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,Sakura,China,15489,1389.25,0.0,268,1173.0,0.29,0.0,0.0,540.8299999999999,32,0,44.0,6915.52,1389.25,6915.52,24739.120000000003,2.05,0.0,2.5700000000000003,0,2.59,2089,2.05,23.85,0.18,22.03,0.18,0.0,64.4,2.0,0.0,0,0,0.0,16,0.0,9.0,2.5700000000000003,3724.5799999999995,16,0.33,12.71,0.0,DamageDamageDamage,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,Sakura,Hitori,19259,4527.48,0.0,124,1173.0,0.2,187.0,0.0,4328.62,171,5,165.0,2793.29,3739.23,3567.09,29318.62,1.4900000000000002,0.0,3.0,0,2.07,26058,1.74,29.55,0.2,27.71,0.2,93.5,280.40999999999997,1.0,5.449999999999999,4,748,0.0,19,124.67,10.0,3.58,40778.479999999996,18,0.25,16.32,1068.57,TankTankTank,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,Sakura,Prota,8989,485.0,0.0,104,1173.0,0.0,6881.57,0.0,97.0,6,190,22.0,1071.56,121.25,3540.89,13851.810000000001,0.09,0.0,2.3099999999999996,0,0.0,485,0.14,26.55,0.0,18.55,0.0,2907.0,30.58,0.0,27.47,19,16095,0.0,17,2080.5899999999997,1.0,5.430000000000001,1003.45,13,0.0,1.43,25458.89,SupportSupportSupport,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,Sakura,Strebor,8177,883.8299999999999,0.0,122,1173.0,0.0,3327.03,0.0,498.92,38,140,45.0,1347.57,449.68,2752.63,12734.310000000001,0.39,0.0,1.91,0,0.0,2510,0.9,24.63,0.0,15.94,0.0,1800.8400000000001,65.6,0.0,12.84,9,9330,0.0,16,1598.55,3.0,3.5,4093.13,10,0.0,4.16,14745.55,SupportSupportSupport,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M1,2025-02-15T18:28:46,Sakura,Zorrow,16441,0.0,0.0,300,1173.0,0.14,0.0,0.0,0.0,0,0,27.0,2456.93,0.0,2676.35,26022.22,1.45,0.0,3.9400000000000004,0,1.3,0,1.6300000000000001,26.71,0.06,33.7,0.08,0.0,39.03,1.0,5.32,4,0,0.0,18,0.0,12.0,4.5,0.0,23,0.17,17.63,0.0,DamageDamageDamage,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M2,2025-02-15T19:25:13,Twisted Minds,FunnyAstro,9688,1011.6300000000001,0.0,92,1654.0,0.0,2424.0699999999997,0.0,1520.8899999999999,61,147,119.0,671.45,399.54,1567.06,11020.52,0.59,0.0,4.61,0,0.0,8970,1.36,16.73,0.0,24.35,0.0,3394.71,128.08,0.0,35.24,37,18084,0.0,15,1007.9,9.0,11.18,8299.17,24,0.0,9.91,18528.05,SupportSupportSupport,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M2,2025-02-15T19:25:13,Twisted Minds,Irony,6174,0.0,0.0,51,1654.0,0.0,4436.45,0.0,0.0,0,249,81.0,348.08,0.0,843.45,7012.14,0.26,0.0,7.99,0,0.0,0,0.65,10.809999999999999,0.0,26.049999999999997,0.0,11267.67,91.49,0.0,38.5,38,33803,0.0,9,1758.28,5.0,20.66,0.0,24,0.0,5.14,35721.08,SupportSupportSupport,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M2,2025-02-15T19:25:13,Twisted Minds,Quartz,23723,0.0,0.0,300,1654.0,0.5,0.0,0.0,0.0,0,0,40.0,1465.94,0.0,1589.35,24941.79,1.18,0.0,8.67,0,2.44,0,1.28,16.63,0.16,47.0,0.16999999999999998,0.0,41.75,2.0,4.24,5,0,0.0,15,0.0,19.0,9.51,0.0,44,0.44,20.1,0.0,DamageDamageDamage,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M2,2025-02-15T19:25:13,Twisted Minds,Seicoe,18347,112.92,0.0,278,1654.0,0.0,0.0,0.0,432.6,22,0,210.0,1382.98,112.92,1382.98,19412.95,0.6699999999999999,0.0,11.33,0,0.0,1987,0.6699999999999999,12.35,0.0,44.41,0.0,0.0,242.45000000000002,0.0,0.0,0,0,0.0,11,0.0,13.0,11.33,1763.69,44,0.0,11.59,0.0,DamageDamageDamage,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M2,2025-02-15T19:25:13,Twisted Minds,Tvnt,20810,2666.26,0.0,121,1654.0,0.14,39.32,0.0,4314.4,174,5,174.0,1253.75,2022.72,1678.69,21412.3,1.27,0.0,6.43,0,1.17,27934,1.69,21.9,0.08,41.54,0.1,157.29,196.18,1.0,16.43,18,1101,0.0,19,26.21,21.0,9.11,31156.559999999998,43,0.14,21.64,845.84,TankTankTank,0
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M2,2025-02-15T19:25:13,Virtuspro,Fixa,10567,415.36,0.0,103,1654.0,0.8700000000000001,1944.24,0.0,771.76,39,158,50.0,558.84,205.37,1177.88,11176.380000000001,0.62,0.0,5.24,0,4.5,3487,1.21,17.759999999999998,0.2,29.88,0.39999999999999997,3376.6899999999996,55.42,3.0,31.869999999999997,29,16663,0.0,17,892.58,10.0,10.78,4284.48,26,0.75,12.89,19080.559999999998,SupportSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M2,2025-02-15T19:25:13,Virtuspro,Galaa,11453,13.2,0.0,105,1654.0,0.0,2418.48,0.0,33.0,1,193,50.0,739.14,7.76,1250.72,13722.45,0.19,0.0,5.75,0,0.0,132,0.37,17.5,0.0,32.59,0.0,4579.0,56.01,0.0,26.25,27,24830,0.0,16,1290.1,4.0,10.370000000000001,154.39,29,0.0,3.88,25582.309999999998,SupportSupportSupport,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M2,2025-02-15T19:25:13,Virtuspro,Jaewoo,19636,81.25999999999999,0.0,285,1654.0,0.2,0.0,0.0,295.25,15,0,101.0,1426.25,81.25999999999999,1426.25,21169.32,1.56,0.0,15.3,0,0.77,1318,1.56,10.19,0.05,44.3,0.05,0.0,105.71000000000001,1.0,0.0,0,0,0.0,10,0.0,22.0,15.3,1266.6,41,0.08,22.91,0.0,DamageDamageDamage,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M2,2025-02-15T19:25:13,Virtuspro,Shockwave,27019,0.0,0.0,300,1654.0,2.11,0.0,0.0,0.0,0,0,60.0,1620.4899999999998,0.0,1989.39,28535.39,1.26,0.0,15.64,0,4.1,0,1.52,13.26,0.2,44.26,0.24,0.0,58.31999999999999,3.0,9.51,9,0,0.0,14,0.0,18.0,18.69,0.0,39,0.5,23.419999999999998,0.0,DamageDamageDamage,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D2_M2,2025-02-15T19:25:13,Virtuspro,Vestola,28765,3328.4700000000003,0.0,135,1654.0,0.17,14.59,0.0,12809.83,165,1,221.0,2192.42,2575.06,2806.0699999999997,31841.72,0.77,0.0,10.629999999999999,0,0.77,35098,1.03,10.46,0.05,37.76,0.06,41.33,252.46,1.0,13.7,13,248,0.0,11,11.27,14.0,13.870000000000001,38918.34,36,0.12,13.67,190.52,TankTankTank,1
EMEA,S1,Round Robin,EMEA_S1_RR_W3_D3_M1,2025-02-16T19:00:31,Al qadsiah,Checkmate,50651,379.6,0.0,349,3261.0,0.8300000000000001,0.65,0.0,943.23,51,0,344.0,2538.12,361.18,2675.39,37778.84,1.73,0.58,9.870000000000001,0,4.8100000000000005,7400,1.83,24.09,0.32,56.63,0.33999999999999997,1.38,267.73,6.0,3.2199999999999998,4,11,1.0,33,0.61,35.0,10.41,5393.66,77,0.77,25.78,9.88,DamageDamageDamageDamage,1
